regime,seed,round,stage_index,stage,status,candidate_clients,accepted_clients,detail_json
Edge-IIoTset-calibrated,307,14,3,TrustFilter,ok,18,15,"{""accepted_client_ids"":[1,2,4,5,6,7,8,9,10,12,13,14,15,16,17],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,307,14,4,Fuse,ok,18,15,"{""fused_sha256"":""a40fed586f3eaa615728e45725c2442ca2da4014bad5926536235f846bbdf28f""}"
Edge-IIoTset-calibrated,307,14,5,Policy,ok,18,15,"{""decision"":""deny"",""incident_risk"":0.9999003333344887,""reason"":""risk_exceeds_role_clearance"",""true_class"":6}"
Edge-IIoTset-calibrated,307,14,6,Commit,ok,18,15,"{""commit_latency_ms"":355.0,""commit_status"":""committed"",""receipt_sha256"":""5261abdd1441055624c3116bd0faeba506067420bf0a77a369ac97cd01498151""}"
Edge-IIoTset-calibrated,307,15,1,Schedule,ok,20,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,307,15,2,ProvisionalReference,ok,20,0,"{""reference_sha256"":""7935041202d65041ae0dc99806bb201690196df4e905f5be02e08a82bb2db422""}"
Edge-IIoTset-calibrated,307,15,3,TrustFilter,ok,20,17,"{""accepted_client_ids"":[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,307,15,4,Fuse,ok,20,17,"{""fused_sha256"":""f7fac23b29c216163687c4366f48332116ea25c601c45f1acd88fe09fd7a82e1""}"
Edge-IIoTset-calibrated,307,15,5,Policy,ok,20,17,"{""decision"":""review"",""incident_risk"":0.961552190060917,""reason"":""human_review_required"",""true_class"":4}"
Edge-IIoTset-calibrated,307,15,6,Commit,ok,20,17,"{""commit_latency_ms"":375.0,""commit_status"":""committed"",""receipt_sha256"":""6a9fc72abdc85ef53343ca72c7d4f41c3847535c6bb21b82ccca3e59ee7c6455""}"
Edge-IIoTset-calibrated,307,16,1,Schedule,ok,20,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,307,16,2,ProvisionalReference,ok,20,0,"{""reference_sha256"":""6cb870558756c98f2d24d0d2baf8bf9d3f011307cfa184d76520f55560838d4a""}"
Edge-IIoTset-calibrated,307,16,3,TrustFilter,ok,20,17,"{""accepted_client_ids"":[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,307,16,4,Fuse,ok,20,17,"{""fused_sha256"":""b14ecbae7e31d0dd8a9e237ebb1a59e8722cff669a1b0d3fb0e4f6f2aac54677""}"
Edge-IIoTset-calibrated,307,16,5,Policy,ok,20,17,"{""decision"":""review"",""incident_risk"":0.9989537361853381,""reason"":""human_review_required"",""true_class"":4}"
Edge-IIoTset-calibrated,307,16,6,Commit,ok,20,17,"{""commit_latency_ms"":375.0,""commit_status"":""committed"",""receipt_sha256"":""5b10e58b58508be48384d796cbe22f764a5b39ac61458a2f755138c169d87b49""}"
Edge-IIoTset-calibrated,307,17,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19]}"
Edge-IIoTset-calibrated,307,17,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""a2e3e12d29b9e9522a0d4c937597db6b52b1629c2bf5130c865d0f450e5a18ec""}"
Edge-IIoTset-calibrated,307,17,3,TrustFilter,ok,18,15,"{""accepted_client_ids"":[0,1,2,4,5,6,7,9,10,11,12,13,14,16,17],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,307,17,4,Fuse,ok,18,15,"{""fused_sha256"":""b1474bf5f6d4c0a268150e8908a3a155fb1337548ccb0a144e507058c193079d""}"
Edge-IIoTset-calibrated,307,17,5,Policy,ok,18,15,"{""decision"":""deny"",""incident_risk"":0.9994624150047866,""reason"":""risk_exceeds_role_clearance"",""true_class"":6}"
Edge-IIoTset-calibrated,307,17,6,Commit,ok,18,15,"{""commit_latency_ms"":355.0,""commit_status"":""committed"",""receipt_sha256"":""97650f20bda5eae0681e6bbdc0dadb315c84ce0050fca5beea8241da2ed0bac8""}"
Edge-IIoTset-calibrated,307,18,1,Schedule,ok,17,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,8,9,11,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,307,18,2,ProvisionalReference,ok,17,0,"{""reference_sha256"":""9e46018ff62e08d365cea93b285233693585c65eb319ea2711a3ae459ef74529""}"
Edge-IIoTset-calibrated,307,18,3,TrustFilter,ok,17,14,"{""accepted_client_ids"":[0,1,2,4,5,6,8,9,11,13,14,15,16,17],""quorum"":6,""threshold"":0.43}"
Edge-IIoTset-calibrated,307,18,4,Fuse,ok,17,14,"{""fused_sha256"":""9f7962336119d9e595a7106a66a6119e4054444221c433eae55b6639be940ee2""}"
Edge-IIoTset-calibrated,307,18,5,Policy,ok,17,14,"{""decision"":""deny"",""incident_risk"":0.9961396402920563,""reason"":""risk_exceeds_role_clearance"",""true_class"":6}"
Edge-IIoTset-calibrated,307,18,6,Commit,ok,17,14,"{""commit_latency_ms"":345.0,""commit_status"":""committed"",""receipt_sha256"":""6a497f56e9e10097820c2e839861a2a74c1d6a5706e1f95775d3b6776ba005e6""}"
Edge-IIoTset-calibrated,307,19,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,307,19,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""2e92c6371bec2080150f45f0b85aa3535113da117268cc2cb87c61b2ca5d5df6""}"
Edge-IIoTset-calibrated,307,19,3,TrustFilter,ok,18,16,"{""accepted_client_ids"":[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,17],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,307,19,4,Fuse,ok,18,16,"{""fused_sha256"":""41843bed08ed55098f4e3542429a6f781c9085e9bbea6c7cfac0297b0ee7cf77""}"
Edge-IIoTset-calibrated,307,19,5,Policy,ok,18,16,"{""decision"":""deny"",""incident_risk"":0.9995845325463065,""reason"":""risk_exceeds_role_clearance"",""true_class"":5}"
Edge-IIoTset-calibrated,307,19,6,Commit,ok,18,16,"{""commit_latency_ms"":365.0,""commit_status"":""committed"",""receipt_sha256"":""dadc3000c6234fa1bff26438408ba114b54283fd034866187b5745be79d1bb0a""}"
Edge-IIoTset-calibrated,307,20,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,6,7,9,10,11,12,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,307,20,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""4c6be228e95cff586861fcc4432b3af9ed349f142f248aa16608a35240d9c939""}"
Edge-IIoTset-calibrated,307,20,3,TrustFilter,ok,18,15,"{""accepted_client_ids"":[0,1,2,4,6,7,9,10,11,12,13,14,15,16,17],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,307,20,4,Fuse,ok,18,15,"{""fused_sha256"":""6a7d31318827495de536480840ec2992f7be508686cbf2dbbbe683773a375ec8""}"
Edge-IIoTset-calibrated,307,20,5,Policy,ok,18,15,"{""decision"":""allow"",""incident_risk"":0.0014764587419254793,""reason"":""within_policy"",""true_class"":0}"
Edge-IIoTset-calibrated,307,20,6,Commit,ok,18,15,"{""commit_latency_ms"":355.0,""commit_status"":""committed"",""receipt_sha256"":""0c1da42ead4e14715f83735796f77af66b4b9b1a63eb5ebea24036bbd41549dd""}"
Edge-IIoTset-calibrated,307,21,1,Schedule,ok,17,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,7,8,10,11,12,13,15,16,17,18,19]}"
Edge-IIoTset-calibrated,307,21,2,ProvisionalReference,ok,17,0,"{""reference_sha256"":""6b256e42d060cd84ec2a47001ef7407d8f0c5adbdfe51dc88c2fe02fd5e9fbb2""}"
Edge-IIoTset-calibrated,307,21,3,TrustFilter,ok,17,14,"{""accepted_client_ids"":[0,1,2,4,5,7,8,10,11,12,13,15,16,17],""quorum"":6,""threshold"":0.43}"
Edge-IIoTset-calibrated,307,21,4,Fuse,ok,17,14,"{""fused_sha256"":""5df48fb91d2ddeaf414fddcc94be8a457e18b6a71302b7d1d363f1a63e197452""}"
Edge-IIoTset-calibrated,307,21,5,Policy,ok,17,14,"{""decision"":""deny"",""incident_risk"":0.9997169925016035,""reason"":""risk_exceeds_role_clearance"",""true_class"":6}"
Edge-IIoTset-calibrated,307,21,6,Commit,ok,17,14,"{""commit_latency_ms"":345.0,""commit_status"":""committed"",""receipt_sha256"":""f1322b630c65b457405542cdbed4873d93e3c9314d28673b136aa07dcfdafea7""}"
Edge-IIoTset-calibrated,307,22,1,Schedule,ok,15,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,13,14,15,17,18,19]}"
Edge-IIoTset-calibrated,307,22,2,ProvisionalReference,ok,15,0,"{""reference_sha256"":""1e34efe64b5cbd9f4a60ee269eae20714713e1f24089b99f48bcf88e04078132""}"
Edge-IIoTset-calibrated,307,22,3,TrustFilter,ok,15,12,"{""accepted_client_ids"":[0,1,2,4,5,6,7,8,13,14,15,17],""quorum"":6,""threshold"":0.43}"
Edge-IIoTset-calibrated,307,22,4,Fuse,ok,15,12,"{""fused_sha256"":""5b626fb72efc5ad150c60ac06faa5634e311848d841ae237613cffde48048d51""}"
Edge-IIoTset-calibrated,307,22,5,Policy,ok,15,12,"{""decision"":""deny"",""incident_risk"":0.9990163107006749,""reason"":""risk_exceeds_role_clearance"",""true_class"":5}"
Edge-IIoTset-calibrated,307,22,6,Commit,ok,15,12,"{""commit_latency_ms"":325.0,""commit_status"":""committed"",""receipt_sha256"":""63d4677ad3e47c75ac1b5d952b0564962c4c0f52b56b193da36983b91fe09c07""}"
Edge-IIoTset-calibrated,307,23,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,307,23,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""e728c99589681d026dddaefc7d51dfb05cf20ca968fa7d14bc9f160c3b2c9cb5""}"
Edge-IIoTset-calibrated,307,23,3,TrustFilter,ok,18,16,"{""accepted_client_ids"":[0,1,4,5,6,7,8,9,10,11,12,13,14,15,16,17],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,307,23,4,Fuse,ok,18,16,"{""fused_sha256"":""c62627eb34f2af56b75e151f92194ec86acf7c2b293df7e5ce758a146c18722b""}"
Edge-IIoTset-calibrated,307,23,5,Policy,ok,18,16,"{""decision"":""review"",""incident_risk"":0.976528121160658,""reason"":""human_review_required"",""true_class"":3}"
Edge-IIoTset-calibrated,307,23,6,Commit,ok,18,16,"{""commit_latency_ms"":365.0,""commit_status"":""committed"",""receipt_sha256"":""3e8b42b533b03724d8cef856ea5d798e6ca8639141120d4822fcf1cd7464568f""}"
Edge-IIoTset-calibrated,307,24,1,Schedule,ok,19,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,307,24,2,ProvisionalReference,ok,19,0,"{""reference_sha256"":""c35eb44a0f4a3082258fcb10789604dc5c53a4260ac0c04f4c9dc43cd9c8b3ce""}"
Edge-IIoTset-calibrated,307,24,3,TrustFilter,ok,19,16,"{""accepted_client_ids"":[0,1,2,4,6,7,8,9,10,11,12,13,14,15,16,17],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,307,24,4,Fuse,ok,19,16,"{""fused_sha256"":""7bdab1f35e06294cfb0cfc5279bb70b6acf137211fc09d92271667d9fd26d87e""}"
Edge-IIoTset-calibrated,307,24,5,Policy,ok,19,16,"{""decision"":""deny"",""incident_risk"":0.999991781971264,""reason"":""risk_exceeds_role_clearance"",""true_class"":6}"
Edge-IIoTset-calibrated,307,24,6,Commit,ok,19,16,"{""commit_latency_ms"":365.0,""commit_status"":""committed"",""receipt_sha256"":""23c8f5ea2503abdb51b32cc90c92e0647be0fbabba7942ab4d13174d59c50f22""}"
Edge-IIoTset-calibrated,307,25,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,307,25,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""56a4d41598d3ca3b1f6e1728a059da253dcea30648de98eb1d6926c5a2ca0396""}"
Edge-IIoTset-calibrated,307,25,3,TrustFilter,ok,18,16,"{""accepted_client_ids"":[0,1,4,5,6,7,8,9,10,11,12,13,14,15,16,17],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,307,25,4,Fuse,ok,18,16,"{""fused_sha256"":""edeb0537172b8cd6b0d1a5c77921ecfe571597fa0b90420803a9793e4e764113""}"
Edge-IIoTset-calibrated,307,25,5,Policy,ok,18,16,"{""decision"":""deny"",""incident_risk"":0.9991601324859414,""reason"":""risk_exceeds_role_clearance"",""true_class"":3}"
Edge-IIoTset-calibrated,307,25,6,Commit,ok,18,16,"{""commit_latency_ms"":365.0,""commit_status"":""committed"",""receipt_sha256"":""29528bd3c7d03324374a028e0ca3eec491cf42c06d8f7445e3ad46ac13ab6a95""}"
Edge-IIoTset-calibrated,307,26,1,Schedule,ok,17,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,5,6,7,8,9,10,11,12,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,307,26,2,ProvisionalReference,ok,17,0,"{""reference_sha256"":""ce9a240f3bc168d76d0b8f775b0bf75f71ace927e8852dfbc4fb3a076649901a""}"
Edge-IIoTset-calibrated,307,26,3,TrustFilter,ok,17,15,"{""accepted_client_ids"":[0,1,2,5,6,7,8,9,10,11,12,14,15,16,17],""quorum"":6,""threshold"":0.43}"
Edge-IIoTset-calibrated,307,26,4,Fuse,ok,17,15,"{""fused_sha256"":""9ff7c31ce1608f2ad5f695106018fc655f6806822e7577ec4cd206e8a66e72b1""}"
Edge-IIoTset-calibrated,307,26,5,Policy,ok,17,15,"{""decision"":""allow"",""incident_risk"":0.08714459531047536,""reason"":""within_policy"",""true_class"":0}"
Edge-IIoTset-calibrated,307,26,6,Commit,ok,17,15,"{""commit_latency_ms"":355.0,""commit_status"":""committed"",""receipt_sha256"":""86f1edfd296b1abac6289158fa3540d1d2b3c9a511c7612d1395db64f5490a6a""}"
Edge-IIoTset-calibrated,307,27,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,9,10,11,12,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,307,27,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""104269941819f9fd24ebe9734ca30fa28006309c589934a4ab91f8a7ecdc2247""}"
Edge-IIoTset-calibrated,307,27,3,TrustFilter,ok,18,15,"{""accepted_client_ids"":[0,1,2,4,5,6,9,10,11,12,13,14,15,16,17],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,307,27,4,Fuse,ok,18,15,"{""fused_sha256"":""81012674874aab2e70e6d955d5732dd6709c23e3d0797e7425ee103e49d663ee""}"
Edge-IIoTset-calibrated,307,27,5,Policy,ok,18,15,"{""decision"":""allow"",""incident_risk"":0.022263755235159888,""reason"":""within_policy"",""true_class"":0}"
Edge-IIoTset-calibrated,307,27,6,Commit,ok,18,15,"{""commit_latency_ms"":355.0,""commit_status"":""committed"",""receipt_sha256"":""a38b72433a9f6441a3d86ea51d69975fcb57e6c2f52889921c5ceea4ec9f6a1b""}"
Edge-IIoTset-calibrated,307,28,1,Schedule,ok,19,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]}"
Edge-IIoTset-calibrated,307,28,2,ProvisionalReference,ok,19,0,"{""reference_sha256"":""1a3fa391ec918486c3ba3df284486bcd4a88d767c44c5d47270da420db6893b8""}"
Edge-IIoTset-calibrated,307,28,3,TrustFilter,ok,19,17,"{""accepted_client_ids"":[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,307,28,4,Fuse,ok,19,17,"{""fused_sha256"":""83b8ce240ec2ff4a80f86c60faafbd163ef51c4a5ca2c9fa62f230b410ad2aa5""}"
Edge-IIoTset-calibrated,307,28,5,Policy,ok,19,17,"{""decision"":""review"",""incident_risk"":0.9440456611865264,""reason"":""human_review_required"",""true_class"":3}"
Edge-IIoTset-calibrated,307,28,6,Commit,ok,19,17,"{""commit_latency_ms"":375.0,""commit_status"":""committed"",""receipt_sha256"":""a3c011123295d8b156883e3f1fd4b10276da4abaf3b20324a8ef31b9f3408b9f""}"
Edge-IIoTset-calibrated,307,29,1,Schedule,ok,17,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,2,3,4,5,6,8,9,11,12,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,307,29,2,ProvisionalReference,ok,17,0,"{""reference_sha256"":""7faaaf6a953f43a2b66faa68e740afcf02e9678a2b3774ecd5604b764c760694""}"
Edge-IIoTset-calibrated,307,29,3,TrustFilter,ok,17,14,"{""accepted_client_ids"":[0,2,4,5,6,8,9,11,12,13,14,15,16,17],""quorum"":6,""threshold"":0.43}"
Edge-IIoTset-calibrated,307,29,4,Fuse,ok,17,14,"{""fused_sha256"":""82a1043ff24cb6c56fec95ba7bf86839dc033d6b8a882e34ba35e3bd4928503f""}"
Edge-IIoTset-calibrated,307,29,5,Policy,ok,17,14,"{""decision"":""allow"",""incident_risk"":0.3346749362576067,""reason"":""within_policy"",""true_class"":0}"
Edge-IIoTset-calibrated,307,29,6,Commit,ok,17,14,"{""commit_latency_ms"":345.0,""commit_status"":""committed"",""receipt_sha256"":""6f721546a35aedf9b49b2b97826e5d67de95fe041d667314add58752fe6a2f03""}"
Edge-IIoTset-calibrated,307,30,1,Schedule,ok,17,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,19]}"
Edge-IIoTset-calibrated,307,30,2,ProvisionalReference,ok,17,0,"{""reference_sha256"":""7f1953a2bb5fbd8802dc400e7616895f4f2a7b5d92ac6370becb14ba6f74a5c8""}"
Edge-IIoTset-calibrated,307,30,3,TrustFilter,ok,17,15,"{""accepted_client_ids"":[0,2,4,5,7,8,9,10,11,12,13,14,15,16,17],""quorum"":6,""threshold"":0.43}"
Edge-IIoTset-calibrated,307,30,4,Fuse,ok,17,15,"{""fused_sha256"":""ecdde19ce323a08fbc174deba8cba3c028c3eb490127283b8bb925f2aff11d58""}"
Edge-IIoTset-calibrated,307,30,5,Policy,ok,17,15,"{""decision"":""deny"",""incident_risk"":0.9436474227184278,""reason"":""risk_exceeds_role_clearance"",""true_class"":4}"
Edge-IIoTset-calibrated,307,30,6,Commit,ok,17,15,"{""commit_latency_ms"":355.0,""commit_status"":""committed"",""receipt_sha256"":""52dd35ac8e84cbc9980a212f577e7c9aa13c0b27e434e42b3ba3eb76652124fa""}"
TON_IoT-calibrated,11,1,1,Schedule,ok,20,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]}"
TON_IoT-calibrated,11,1,2,ProvisionalReference,ok,20,0,"{""reference_sha256"":""4646ff74439f11ecc555db1ef84d55fdacc8728ec9b0e747902755790602d62b""}"
TON_IoT-calibrated,11,1,3,TrustFilter,ok,20,20,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19],""quorum"":7,""threshold"":0.43}"
TON_IoT-calibrated,11,1,4,Fuse,ok,20,20,"{""fused_sha256"":""34aad0353df2471e1d0febccb47db2308adb22babcb007363e392ed8c2e0b8f2""}"
TON_IoT-calibrated,11,1,5,Policy,ok,20,20,"{""decision"":""deny"",""incident_risk"":0.9997695380405028,""reason"":""risk_exceeds_role_clearance"",""true_class"":4}"
TON_IoT-calibrated,11,1,6,Commit,ok,20,20,"{""commit_latency_ms"":405.0,""commit_status"":""committed"",""receipt_sha256"":""112f6ca875915e7ccc086ca4616f1c0e6d74af61d74766c9dec3bf82483fbd95""}"
TON_IoT-calibrated,11,2,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,17,18,19]}"
TON_IoT-calibrated,11,2,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""d50ec3378794b19b7b600c09394a0e8bf237e341ae525250249daafd25f3b892""}"
TON_IoT-calibrated,11,2,3,TrustFilter,ok,18,16,"{""accepted_client_ids"":[0,1,2,3,4,5,6,8,10,11,12,14,15,17,18,19],""quorum"":7,""threshold"":0.43}"
TON_IoT-calibrated,11,2,4,Fuse,ok,18,16,"{""fused_sha256"":""21483522df4be64f2bd27c09a912ab6c60c66518d485c84937478f3f8a14c044""}"
TON_IoT-calibrated,11,2,5,Policy,ok,18,16,"{""decision"":""deny"",""incident_risk"":0.9998804489848693,""reason"":""risk_exceeds_role_clearance"",""true_class"":6}"
TON_IoT-calibrated,11,2,6,Commit,ok,18,16,"{""commit_latency_ms"":365.0,""commit_status"":""committed"",""receipt_sha256"":""e45a124b3c7a811414166b7db6fe2268fbfcd94664c0e194f66fed94a23af472""}"
TON_IoT-calibrated,11,3,1,Schedule,ok,19,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]}"
TON_IoT-calibrated,11,3,2,ProvisionalReference,ok,19,0,"{""reference_sha256"":""a91f8a92072f29c91fe497190a9e7044477770e2dcd6b440c9cd5a257cc1c2a1""}"
TON_IoT-calibrated,11,3,3,TrustFilter,ok,19,17,"{""accepted_client_ids"":[0,1,2,3,5,6,7,8,10,11,12,14,15,16,17,18,19],""quorum"":7,""threshold"":0.43}"
TON_IoT-calibrated,11,3,4,Fuse,ok,19,17,"{""fused_sha256"":""fa79b08cd351f6ec877ac279b4f0edd9fce00e15466a5c4362092ba761b94184""}"
TON_IoT-calibrated,11,3,5,Policy,ok,19,17,"{""decision"":""review"",""incident_risk"":0.9810164850950969,""reason"":""human_review_required"",""true_class"":4}"
TON_IoT-calibrated,11,3,6,Commit,ok,19,17,"{""commit_latency_ms"":375.0,""commit_status"":""committed"",""receipt_sha256"":""74e834e65871dd14a5847fd1ec68af3441121e967aaa61184f75bf88ff2c5d0b""}"
TON_IoT-calibrated,11,4,1,Schedule,ok,17,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,2,3,4,5,6,7,8,10,12,13,14,15,16,17,18,19]}"
TON_IoT-calibrated,11,4,2,ProvisionalReference,ok,17,0,"{""reference_sha256"":""a0682edecf578764973615683e275cdc687b3173c738af583aa93573a96954ed""}"
TON_IoT-calibrated,11,4,3,TrustFilter,ok,17,16,"{""accepted_client_ids"":[0,2,3,4,5,6,7,8,10,12,14,15,16,17,18,19],""quorum"":6,""threshold"":0.43}"
TON_IoT-calibrated,11,4,4,Fuse,ok,17,16,"{""fused_sha256"":""6fa4fce520d22be9a6a73c239fe989c606b46bf3e927e6d44ee8467f326c6392""}"
TON_IoT-calibrated,11,4,5,Policy,ok,17,16,"{""decision"":""allow"",""incident_risk"":0.004527322388275246,""reason"":""within_policy"",""true_class"":0}"
TON_IoT-calibrated,11,4,6,Commit,ok,17,16,"{""commit_latency_ms"":365.0,""commit_status"":""committed"",""receipt_sha256"":""eff9f79e7894768160b3800b64ea57d43c0803471175e6a6b565f7c94488ceda""}"
TON_IoT-calibrated,11,5,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,17,18,19]}"
TON_IoT-calibrated,11,5,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""d6f3d4fdc2022dc01f6a936ce18241d63bb9660e3e11dbc1dae31ece99befecd""}"
TON_IoT-calibrated,11,5,3,TrustFilter,ok,18,16,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,8,10,11,14,15,17,18,19],""quorum"":7,""threshold"":0.43}"
TON_IoT-calibrated,11,5,4,Fuse,ok,18,16,"{""fused_sha256"":""49220ea7de47feab4fa2e25c65cad9f4095f026a4e6e08609d62375b2493ca80""}"
TON_IoT-calibrated,11,5,5,Policy,ok,18,16,"{""decision"":""review"",""incident_risk"":0.9977879743529388,""reason"":""human_review_required"",""true_class"":1}"
TON_IoT-calibrated,11,5,6,Commit,ok,18,16,"{""commit_latency_ms"":365.0,""commit_status"":""committed"",""receipt_sha256"":""f54b733538096f31fd72c8040e613f32460d81ca880abf485edfc0c063e5f75d""}"
TON_IoT-calibrated,11,6,1,Schedule,ok,17,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,10,11,13,14,15,16,18,19]}"
TON_IoT-calibrated,11,6,2,ProvisionalReference,ok,17,0,"{""reference_sha256"":""5a1d80b24715738ab40c4d0bc03562b80df81903a47ab2edbca9b3e046080a4f""}"
TON_IoT-calibrated,11,6,3,TrustFilter,ok,17,16,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,8,10,11,14,15,16,18,19],""quorum"":6,""threshold"":0.43}"
TON_IoT-calibrated,11,6,4,Fuse,ok,17,16,"{""fused_sha256"":""3cd73f394a37ec91fba8600e0dc7e366a1fb5c1a9837993617a4bd3aef9c34a3""}"
